id,icao_code,iata_code,name,type,city_id,country_id,continent_id,website_url,created_at,updated_at,latitude_deg,longitude_deg,elevation_ft,wikipedia_link
133,EDWG,AGE,Wangerooge Airport,small_airport,47927,64,3,https://www.edwg.de,2024-06-27 0:00:00,2024-06-27 0:00:00,53.782544,7.919584,7,https://en.wikipedia.org/wiki/Wangerooge_Airfield
134,LFBA,AGF,Agen-La Garenne Airport,medium_airport,47928,60,3,http://www.aeroport-agen.com/,2024-06-27 0:00:00,2024-06-27 0:00:00,44.174171,0.59309,204,https://en.wikipedia.org/wiki/Agen_-_La_Garenne_Aerodrome
135,AGG,AGG,Angoram Airport,small_airport,47929,137,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-4.055833333,144.0738889,75,
136,ESTA,AGH,Ängelholm-Helsingborg Airport,medium_airport,47930,169,3,http://www.lfv.se/templates/LFV_AirportStartPage____4777.aspx,2024-06-27 0:00:00,2024-06-27 0:00:00,56.29610062,12.84710026,68,https://en.wikipedia.org/wiki/%C3%84ngelholm-Helsingborg_Airport
137,SMWA,AGI,Wageningen Airstrip,small_airport,45603,168,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,5.841252,-56.673247,6,https://en.wikipedia.org/wiki/Wageningen_Airstrip
138,RORA,AGJ,Aguni Airport,small_airport,47931,85,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,26.592755,127.240335,38,https://en.wikipedia.org/wiki/Aguni_Airport
139,AGK,AGK,Kagua Airport,small_airport,47932,137,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-6.396388889,143.8536111,5350,
141,BGAM,AGM,Tasiilaq Heliport,heliport,42035,200,4,http://airgreenland.com/om_rejsen/efter_rejsen/din_destination_/tasiilaq/,2024-06-27 0:00:00,2024-06-27 0:00:00,65.612296,-37.618335,24,https://en.wikipedia.org/wiki/Tasiilaq_Heliport
142,PAGN,AGN,Angoon Seaplane Base,seaplane_base,47933,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,57.497097,-134.56722,,https://en.wikipedia.org/wiki/Angoon_Seaplane_Base
143,KAGO,AGO,Magnolia Municipal Airport / Ralph C Weiser Field,small_airport,24826,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,33.228001,-93.217002,319,https://en.wikipedia.org/wiki/Magnolia_Municipal_Airport
144,LEMG,AGP,Málaga-Costa del Sol Airport,large_airport,47934,165,3,https://www.aena.es/en/malaga-costa-del-sol.html,2024-06-27 0:00:00,2024-06-27 0:00:00,36.6749,-4.49911,53,https://en.wikipedia.org/wiki/M%C3%A1laga_Airport
145,VIAG,AGR,Agra Airport / Agra Air Force Station,medium_airport,436,76,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,27.157683,77.960942,551,https://en.wikipedia.org/wiki/Agra_Airport
146,KAGS,AGS,Augusta Regional At Bush Field,medium_airport,3052,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,33.3699,-81.9645,144,https://en.wikipedia.org/wiki/Augusta_Regional_Airport
147,SGES,AGT,Aeropuerto Internacional Guaraní,large_airport,9702,138,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-25.457186,-54.839544,846,https://en.wikipedia.org/wiki/Guarani_International_Airport
148,MMAS,AGU,Aeropuerto Internacional Jesús Terán Peredo,medium_airport,475,113,4,https://www.aeropuertosgap.com.mx/es/aguascalientes.html,2024-06-27 0:00:00,2024-06-27 0:00:00,21.699589,-102.318372,6112,https://en.wikipedia.org/wiki/Lic._Jes%C3%BAs_Ter%C3%A1n_Peredo_International_Airport
149,SVAC,AGV,Oswaldo Guevara Mujica Airport,medium_airport,187,193,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,9.553375,-69.237869,640,https://en.wikipedia.org/wiki/Oswaldo_Guevara_Mujica_Airport
150,AU-AGW,AGW,Agnew Airport,small_airport,47935,9,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-12.1456,142.149369,160,https://en.wikipedia.org/wiki/Agnew_Airport
151,VOAT,AGX,Agatti Airport,medium_airport,47936,76,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,10.8237,72.176003,14,https://en.wikipedia.org/wiki/Agatti_Aerodrome
152,AGY,AGY,Argyle Downs Airport,small_airport,47937,9,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-16.508604,128.922485,407,https://en.wikipedia.org/wiki/Argyle_Downs_Airport
153,FAAG,AGZ,Aggeneys Airport,medium_airport,47938,163,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-29.281799,18.8139,2648,https://en.wikipedia.org/wiki/Aggeneys_Airport
154,OEAB,AHB,Abha International Airport,medium_airport,103,153,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,18.2404,42.656601,6858,https://en.wikipedia.org/wiki/Abha_International_Airport
155,KAHC,AHC,Amedee Army Air Field,small_airport,47939,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,40.26620102,-120.1529999,4012,https://en.wikipedia.org/wiki/Amedee_Army_Airfield
156,K1F0,AHD,Ardmore Downtown Executive Airport,small_airport,2501,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,34.14699936,-97.12270355,844,https://en.wikipedia.org/wiki/Ardmore_Downtown_Executive_Airport
157,NTHE,AHE,Ahe Airport,medium_airport,47940,198,6,http://www.sia.aviation-civile.gouv.fr/aip/enligne/PDF_AIPparSSection/AIP%20PAC-P/AD/2/0703_AD%202.NTHE.pdf,2024-06-27 0:00:00,2024-06-27 0:00:00,-14.42809963,-146.2570038,11,https://en.wikipedia.org/wiki/Ahe_Airport
158,K37V,AHF,Arapahoe Municipal Airport,small_airport,47941,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,40.341576,-99.907839,2270,https://en.wikipedia.org/wiki/Arapahoe_Municipal_Airport
159,KAHH,AHH,Amery Municipal Airport,small_airport,47942,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,45.28110123,-92.37539673,1088,https://en.wikipedia.org/wiki/Amery_Municipal_Airport
160,WAPA,AHI,Amahai Airport,small_airport,1401,77,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,-3.347851,128.927093,29,https://en.wikipedia.org/wiki/Amahai_Airport
161,AHJ,AHJ,Hongyuan Airport,medium_airport,47943,36,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,32.53154,102.35224,11600,https://en.wikipedia.org/wiki/Hongyuan_Airport
162,SYAH,AHL,Aishalton Airport,small_airport,47944,71,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,2.47403,-59.320786,587,https://en.wikipedia.org/wiki/Aishalton_Airport
163,KS03,AHM,Ashland Municipal Airport-Sumner Parker Field,small_airport,2830,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,42.190265,-122.660648,1885,https://en.wikipedia.org/wiki/Ashland_Municipal_Airport
164,KAHN,AHN,Athens Ben Epps Airport,medium_airport,2954,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,33.948842,-83.325634,808,https://en.wikipedia.org/wiki/Athens-Ben_Epps_Airport
165,LIEA,AHO,Alghero-Fertilia Airport,medium_airport,1152,82,3,http://www.aeroportodialghero.it/home_en.asp,2024-06-27 0:00:00,2024-06-27 0:00:00,40.632099,8.29077,87,https://en.wikipedia.org/wiki/Alghero-Fertilia_Airport
166,MHAH,AHS,Ahuas Airport,small_airport,47945,73,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,15.4722,-84.352203,249,https://en.wikipedia.org/wiki/Ahuas_Airport
167,GMTA,AHU,Cherif Al Idrissi Airport,medium_airport,820,119,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,35.17710114,-3.839519978,95,https://en.wikipedia.org/wiki/Cherif_Al_Idrissi_Airport
168,AHY,AHY,Ambatolhy Airport,small_airport,1501,104,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-20.01583333,45.535,340,
169,LFHU,AHZ,Altiport L'Alpe d'Huez - Henri GIRAUD,small_airport,47946,60,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,45.087399,6.083604,6102,https://fr.wikipedia.org/wiki/Altiport_de_l'Alpe_d'Huez
170,KAIA,AIA,Alliance Municipal Airport,medium_airport,1220,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,42.052543,-102.803965,3931,https://en.wikipedia.org/wiki/Alliance_Municipal_Airport
171,AIP,AIC,Ailinglaplap Airok Airport,small_airport,47947,110,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,7.279422,168.8257,16,https://en.wikipedia.org/wiki/Ailinglaplap_Airok_Airport
172,KAID,AID,Anderson Municipal Darlington Field,small_airport,1875,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,40.10860062,-85.61299896,919,https://en.wikipedia.org/wiki/Anderson_Municipal_Airport
173,AIE,AIE,Aiome Airport,small_airport,47948,137,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-5.145699978,144.7307003,350,https://en.wikipedia.org/wiki/Aiome_Airport
174,SNAX,AIF,Marcelo Pires Halzhausen Airport,small_airport,2885,24,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-22.638601,-50.455983,1850,https://en.wikipedia.org/wiki/Assis_Airport
175,FEFY,AIG,Yalinga Airport,small_airport,47949,33,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,6.519999981,23.26000023,1975,https://en.wikipedia.org/wiki/Yalinga_Airport
176,AIH,AIH,Aiambak Airport,small_airport,47950,137,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-7.342777778,141.2675,90,https://en.wikipedia.org/wiki/Aiambak_Airport
177,HDAS,AII,Ali-Sabieh Airport,small_airport,47951,47,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,11.146889,42.72,2313,https://en.wikipedia.org/wiki/Ali-Sabieh_Airport
178,KAIK,AIK,Aiken Regional Airport,small_airport,541,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,33.649399,-81.684998,528,https://en.wikipedia.org/wiki/Aiken_Municipal_Airport
179,PA-0003,AIL,Ailigandí Airport,small_airport,47952,136,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,9.2226,-78.0236,55,https://en.wikipedia.org/wiki/Ailigandí_Airport
180,MH-AIM,AIM,Ailuk Airport,small_airport,47953,110,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,10.21679974,169.9830017,,https://en.wikipedia.org/wiki/Ailuk_Airport
181,PAWI,AIN,Wainwright Airport,medium_airport,47954,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,70.638,-159.994995,41,https://en.wikipedia.org/wiki/Wainwright_Airport_(Alaska)
182,KAIO,AIO,Atlantic Municipal Airport,small_airport,47955,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,41.40729904,-95.04689789,1165,https://en.wikipedia.org/wiki/Atlantic_Municipal_Airport
183,VIAX,AIP,Adampur Airport,small_airport,281,76,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,31.4338,75.758797,775,https://en.wikipedia.org/wiki/Adampur_Air_Force_Base
184,SWRP,AIR,Aripuanã Airport,small_airport,47956,24,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-10.187375,-59.457469,755,https://en.wikipedia.org/wiki/Aripuan%C3%A3_Airport
185,NGTR,AIS,Arorae Island Airport,small_airport,47957,89,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-2.616233,176.802209,,https://en.wikipedia.org/wiki/Arorae_Airport
186,NCAI,AIT,Aitutaki Airport,small_airport,47958,201,6,https://cookislandsairports.com/home/,2024-06-27 0:00:00,2024-06-27 0:00:00,-18.8309,-159.764008,14,https://en.wikipedia.org/wiki/Aitutaki_Airport
187,NCAT,AIU,Enua Airport,small_airport,47959,201,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-19.96780014,-158.1190033,36,https://en.wikipedia.org/wiki/Enua_Airport
188,KAIV,AIV,George Downer Airport,small_airport,47960,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,33.106499,-88.1978,150,https://en.wikipedia.org/wiki/George_Downer_Airport
189,FYAA,AIW,Ai-Ais Airport,small_airport,47961,122,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-27.995,17.5966,2000,
190,KAIZ,AIZ,Lee C Fine Memorial Airport,small_airport,47962,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,38.09600067,-92.54949951,869,https://en.wikipedia.org/wiki/Lee_C._Fine_Memorial_Airport
191,LFKJ,AJA,Ajaccio-Napoléon Bonaparte Airport,medium_airport,47963,60,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,41.92359924,8.802920341,18,https://en.wikipedia.org/wiki/Ajaccio_-_Campo_dell'Oro_Airport
192,OESK,AJF,Al-Jawf Domestic Airport,medium_airport,47964,153,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,29.78510094,40.09999847,2261,https://en.wikipedia.org/wiki/Al-Jawf_Domestic_Airport
193,LTCO,AJI,Ağrı Airport,medium_airport,47965,181,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,39.655642,43.025742,5462,https://en.wikipedia.org/wiki/A%C4%9Fr%C4%B1_Airport
194,GQNJ,AJJ,Akjoujt Airport,small_airport,716,111,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,19.727998,-14.377214,403,https://en.wikipedia.org/wiki/Akjoujt_Airport
195,OIHR,AJK,Arak Airport,small_airport,47966,78,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,34.1381,49.847301,5440,https://en.wikipedia.org/wiki/Arak_Airport
196,VELP,AJL,Lengpui Airport,medium_airport,47967,76,1,http://www.aai.aero/allAirports/lengpui.jsp,2024-06-27 0:00:00,2024-06-27 0:00:00,23.840599,92.619698,1398,https://en.wikipedia.org/wiki/Lengpui_Airport
197,FMCV,AJN,Ouani Airport,medium_airport,30947,38,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-12.131047,44.430044,62,https://en.wikipedia.org/wiki/Ouani_Airport
198,ESNX,AJR,Arvidsjaur Airport,medium_airport,47968,169,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,65.59030151,19.28190041,1245,https://en.wikipedia.org/wiki/Arvidsjaur_Airport
199,MX-AJS,AJS,Punta Abreojos Airport,small_airport,47969,113,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,26.7272,-113.558998,26,https://en.wikipedia.org/wiki/Punta_Abreojos_Airstrip
200,SBAR,AJU,Aracaju - Santa Maria International Airport,medium_airport,2353,24,5,https://www4.infraero.gov.br/aeroportos/aeroporto-internacional-santa-maria-aracaju/,2024-06-27 0:00:00,2024-06-27 0:00:00,-10.984,-37.070301,139,https://en.wikipedia.org/wiki/Santa_Maria_Airport_(Sergipe)
201,DRZA,AJY,Mano Dayak International Airport,medium_airport,379,128,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,16.9659996,8.000109673,1657,https://en.wikipedia.org/wiki/Mano_Dayak_International_Airport
202,ZLAK,AKA,Ankang Fuqiang Airport,small_airport,47970,36,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,32.75696,108.87338,1209,https://en.wikipedia.org/wiki/Ankang_Fuqiang_Airport
203,PAAK,AKB,Atka Airport,small_airport,47971,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,52.220299,-174.205994,57,https://en.wikipedia.org/wiki/Atka_Airport
204,KAKR,AKC,Akron Executive Airport,medium_airport,732,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,41.037498,-81.466904,1067,https://en.wikipedia.org/wiki/Akron_Executive_Airport
205,VAAK,AKD,Akola Airport,medium_airport,723,76,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,20.698931,77.056883,999,https://en.wikipedia.org/wiki/Akola_Airport
206,GA-AKE,AKE,Akieni Airport,small_airport,47972,61,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-1.139670014,13.90359974,1660,https://en.wikipedia.org/wiki/Akieni_Airport
207,HLKF,AKF,Kufra Airport,medium_airport,47973,100,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,24.17869949,23.31399918,1367,https://en.wikipedia.org/wiki/Kufra_Airport
208,PG-AKG,AKG,Anguganak Airport,small_airport,47974,137,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-3.560504,142.217307,937,
209,OEPS,AKH,Prince Sultan Air Base,medium_airport,35438,153,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,24.0627,47.580502,1651,https://en.wikipedia.org/wiki/Prince_Sultan_Air_Base
210,PFAK,AKI,Akiak Airport,small_airport,47975,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,60.902646,-161.23106,30,https://en.wikipedia.org/wiki/Akiak_Airport
211,RJEC,AKJ,Asahikawa Airport,medium_airport,16967,85,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,43.670799,142.447006,721,https://en.wikipedia.org/wiki/Asahikawa_Airport
212,PAKH,AKK,Akhiok Airport,small_airport,47976,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,56.938702,-154.182999,44,https://en.wikipedia.org/wiki/Akhiok_Airport
213,NZAA,AKL,Auckland International Airport,large_airport,3042,126,6,http://www.auckland-airport.co.nz/,2024-06-27 0:00:00,2024-06-27 0:00:00,-37.01199,174.786331,23,https://en.wikipedia.org/wiki/Auckland_International_Airport
214,AKM,AKM,Zakuoma Airport,small_airport,47977,34,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,10.89027778,19.81722222,1370,https://en.wikipedia.org/wiki/Zakouma_Airport
215,PAKN,AKN,King Salmon Airport,medium_airport,47978,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,58.677845,-156.651965,73,https://en.wikipedia.org/wiki/King_Salmon_Airport
216,KAKO,AKO,Colorado Plains Regional Airport,small_airport,732,188,4,http://www.co.washington.co.us/airport.htm,2024-06-27 0:00:00,2024-06-27 0:00:00,40.17559814,-103.2220001,4714,https://en.wikipedia.org/wiki/Colorado_Plains_Regional_Airport
217,PAKP,AKP,Anaktuvuk Pass Airport,medium_airport,47979,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,68.133598,-151.742996,2102,https://en.wikipedia.org/wiki/Anaktuvuk_Pass_Airport
218,ID-AKQ,AKQ,Gunung Batin Airport,small_airport,47980,77,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,-4.61114,105.232002,99,https://en.wikipedia.org/wiki/Prince_M._Bunyamin_Air_Force_Base
219,DNAK,AKR,Akure Airport,medium_airport,748,129,2,http://www.faannigeria.org/nigeria-airport.php?airport=21,2024-06-27 0:00:00,2024-06-27 0:00:00,7.246739864,5.301010132,1100,https://en.wikipedia.org/wiki/Akure_Airport
220,AGGA,AKS,Gwaunaru'u Airport,small_airport,3061,161,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-8.70257,160.682007,5,https://en.wikipedia.org/wiki/Auki_Airport
221,LCRA,AKT,RAF Akrotiri,medium_airport,47981,44,1,http://www.raf.mod.uk/rafakrotiri/passengerinformation/,2024-06-27 0:00:00,2024-06-27 0:00:00,34.590401,32.9879,76,https://en.wikipedia.org/wiki/RAF_Akrotiri
222,ZWAK,AKU,Aksu Hongqipo Airport,medium_airport,47982,36,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,41.262501,80.291702,3816,https://en.wikipedia.org/wiki/Aksu_Hongqipo_Airport
223,CYKO,AKV,Akulivik Airport,small_airport,47983,32,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,60.8186,-78.148598,75,https://en.wikipedia.org/wiki/Akulivik_Airport
224,OIAG,AKW,Aghajari Airport,medium_airport,47984,78,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,30.7444,49.6772,88,https://en.wikipedia.org/wiki/Aghajari_Airport
225,UATT,AKX,Aktobe Airport,medium_airport,47985,87,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,50.2458,57.206699,738,https://en.wikipedia.org/wiki/Aktobe_Airport
226,VYSW,AKY,Sittwe Airport,medium_airport,39911,121,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,20.133165,92.870693,27,https://en.wikipedia.org/wiki/Sittwe_Airport
227,UAAA,ALA,Almaty International Airport,large_airport,1239,87,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,43.354267,77.042828,2234,https://en.wikipedia.org/wiki/Almaty_International_Airport
228,KALB,ALB,Albany International Airport,medium_airport,999,188,4,http://www.albanyairport.com/,2024-06-27 0:00:00,2024-06-27 0:00:00,42.74829865,-73.80169678,285,https://en.wikipedia.org/wiki/Albany_International_Airport
229,LEAL,ALC,Alicante-Elche Miguel Hernández Airport,large_airport,1173,165,3,https://www.aena.es/en/alicante-elche.html,2024-06-27 0:00:00,2024-06-27 0:00:00,38.2822,-0.558156,142,https://en.wikipedia.org/wiki/Alicante_Airport
230,SPAR,ALD,Alerta Airport,small_airport,14024,139,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-11.65018,-69.229614,797,https://en.wikipedia.org/wiki/Alerta_Airport
231,KE38,ALE,Alpine Casparis Municipal Airport,small_airport,1281,188,4,http://www.ci.alpine.tx.us/airport.shtml,2024-06-27 0:00:00,2024-06-27 0:00:00,30.38419914,-103.6839981,4515,https://en.wikipedia.org/wiki/Alpine-Casparis_Municipal_Airport
232,ENAT,ALF,Alta Airport,medium_airport,1291,131,3,https://avinor.no/en/airport/alta-airport/,2024-06-27 0:00:00,2024-06-27 0:00:00,69.97609711,23.37170029,9,https://en.wikipedia.org/wiki/Alta_Airport
233,DAAG,ALG,Houari Boumediene Airport,large_airport,1153,3,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,36.693886,3.214531,82,https://en.wikipedia.org/wiki/Houari_Boumediene_Airport
234,YABA,ALH,Albany Airport,medium_airport,999,9,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-34.94329834,117.8089981,233,https://en.wikipedia.org/wiki/Albany_Airport_(Australia)
235,KALI,ALI,Alice International Airport,medium_airport,1174,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,27.7409,-98.026901,178,https://en.wikipedia.org/wiki/Alice_International_Airport
236,FAAB,ALJ,Alexander Bay Airport,medium_airport,1115,163,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-28.575001,16.5333,98,https://en.wikipedia.org/wiki/Alexander_Bay_Airport
237,LIMG,ALL,Riviera Villanova d'Albenga International Airport,medium_airport,47986,82,3,http://www.rivierairport.it/,2024-06-27 0:00:00,2024-06-27 0:00:00,44.050598,8.12743,148,https://en.wikipedia.org/wiki/Villanova_d'Albenga_International_Airport
238,KALM,ALM,Alamogordo White Sands Regional Airport,medium_airport,954,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,32.84051,-105.98794,4200,https://en.wikipedia.org/wiki/Alamogordo-White_Sands_Regional_Airport
239,KALN,ALN,St Louis Regional Airport,medium_airport,47987,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,38.89030075,-90.04599762,544,https://en.wikipedia.org/wiki/St._Louis_Regional_Airport
240,KALO,ALO,Waterloo Regional Airport,medium_airport,45853,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,42.55709839,-92.40029907,873,https://en.wikipedia.org/wiki/Waterloo_Regional_Airport
241,OSAP,ALP,Aleppo International Airport,medium_airport,1107,171,1,http://www.aleppo-airport.com/en/,2024-06-27 0:00:00,2024-06-27 0:00:00,36.180698,37.2244,1276,https://en.wikipedia.org/wiki/Aleppo_International_Airport
242,SSLT,ALQ,Alegrete Novo Airport,small_airport,1084,24,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-29.811595,-55.894707,410,https://en.wikipedia.org/wiki/Alegrete_Airport
243,NZLX,ALR,Alexandra Aerodrome,medium_airport,47988,126,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-45.210495,169.371113,752,https://en.wikipedia.org/wiki/Alexandra_Aerodrome
244,KALS,ALS,San Luis Valley Regional Airport/Bergman Field,medium_airport,956,188,4,https://www.sanluisvalleyairport.org/,2024-06-27 0:00:00,2024-06-27 0:00:00,37.434898,-105.866997,7539,https://en.wikipedia.org/wiki/San_Luis_Valley_Regional_Airport
245,BR-ALT,ALT,Alenquer Municipal Airport,small_airport,1105,24,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-1.917,-54.7231,55,https://en.wikipedia.org/wiki/Alenquer_Airport
246,HCMA,ALU,Caluula Airport,small_airport,7648,162,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,11.9582,50.748,6,https://en.wikipedia.org/wiki/Alula_Airport
247,KALW,ALW,Walla Walla Regional Airport,medium_airport,45670,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,46.09489822,-118.288002,1194,https://en.wikipedia.org/wiki/Walla_Walla_Regional_Airport
248,KALX,ALX,Thomas C Russell Field,small_airport,1116,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,32.91469955,-85.96299744,686,https://en.wikipedia.org/wiki/Thomas_C._Russell_Field
249,ALZ,ALZ,Alitak Seaplane Base,seaplane_base,47989,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,56.897294,-154.249692,,https://en.wikipedia.org/wiki/Alitak_Seaplane_Base
250,KAMA,AMA,Rick Husband Amarillo International Airport,medium_airport,1429,188,4,http://airport.amarillo.gov/,2024-06-27 0:00:00,2024-06-27 0:00:00,35.219398,-101.706001,3607,https://en.wikipedia.org/wiki/Rick_Husband_Amarillo_International_Airport
251,FMNE,AMB,Ambilobe Airport,small_airport,1535,104,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-13.1884,48.987999,72,https://en.wikipedia.org/wiki/Ambilobe_Airport
252,FTTN,AMC,Am Timan Airport,small_airport,47990,34,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,11.0340004,20.27400017,1420,https://en.wikipedia.org/wiki/Am_Timan_Airport
253,VAAH,AMD,Sardar Vallabh Bhai Patel International Airport,medium_airport,512,76,1,https://www.adani.com/svpia-ahmedabad-airport,2024-06-27 0:00:00,2024-06-27 0:00:00,23.0772,72.634697,189,https://en.wikipedia.org/wiki/Sardar_Vallabhbhai_Patel_International_Airport
254,AME,AME,Alto Molocue Airport,small_airport,47991,120,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-15.61027778,37.68138889,1950,
255,AMF,AMF,Ama Airport,small_airport,1394,137,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-4.101111111,141.67,145,
256,HAAM,AMH,Arba Minch Airport,medium_airport,47992,57,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,6.03939,37.5905,3901,https://en.wikipedia.org/wiki/Arba_Minch_Airport
257,WADA,AMI,Selaparang Airport,small_airport,26142,77,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,-8.56056,116.095097,52,https://en.wikipedia.org/wiki/Selaparang_Airport
258,SNAR,AMJ,Cirilo Queiróz Airport,small_airport,1245,24,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-16.165579,-40.684024,640,
259,K00C,AMK,Animas Air Park,small_airport,12267,188,4,https://www.codot.gov/programs/colorado-airports-map/00C,2024-06-27 0:00:00,2024-06-27 0:00:00,37.203201,-107.869003,6684,https://en.wikipedia.org/wiki/Animas_Air_Park
260,PA-AML,AML,Puerto Armuelles Airport,small_airport,33812,136,4,https://visitpuertoarmuelles.com/airport-update-for-puerto-armuelles,2024-06-27 0:00:00,2024-06-27 0:00:00,8.267667,-82.864537,42,
261,OJAI,AMM,Queen Alia International Airport,large_airport,1684,86,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,31.72260094,35.99319839,2395,https://en.wikipedia.org/wiki/Queen_Alia_International_Airport
262,KAMN,AMN,Gratiot Community Airport,small_airport,1230,188,4,http://www.ci.alma.mi.us/1/307/airport.asp,2024-06-27 0:00:00,2024-06-27 0:00:00,43.32210159,-84.68800354,754,https://en.wikipedia.org/wiki/Gratiot_Community_Airport
